1.1693670743919236:0.4551273600657362,0.36644694351969087,-0.38256108933468047,-0.4458430198517267,0.33109790358914726
-0.6824882594527623:-0.44850386111659524,-0.07269284838169332,0.5658035575800715,0.8386555657374337,-0.1270180511534269
0.4524528927383225:0.499812362510895,-0.22686625128130267,-0.6452430441812433,0.18869982177936828,-0.5804648622673358
-0.24459883210750433:0.17485476357259122,0.5025608135349202,0.14208069682973434,0.16004976900412138,0.505019897181302
1.6401262908769918:-0.9371635223468384,-0.2841601610457427,0.6355938616712786,-0.1646249064941625,0.9480713629917628
-0.3237213684966455:-0.4166870051763918,0.8997202693189332,0.6409836467726933,0.273289095712564,-0.26175701211620517
0.2178615056435042:-0.2794902492677298,-0.1306778297187794,-0.08536581111046115,-0.05462315824828923,-0.06195495876886281
-0.05543655387446983:0.6677324708883314,-0.07938725467767771,-0.43885601665437957,-0.608071585153688,-0.6414531182501653
-1.5956439753112477:0.7313735926547045,-0.026818676347611925,-0.15805658673794265,0.26573958270655806,0.3997172901343442
0.5630583638021085:-0.25797542063247825,0.7436291919296774,0.6114618853239959,0.2324273700703574,-0.25128128782199144
-0.09599368700840316:0.39449745853945895,0.817229160415142,-0.6077058562362969,0.6182496334554788,0.2558665508269453
-1.8372084826293205:0.07981886851873865,0.27022202891277614,-0.7474843534024693,-0.005346215048158909,-0.9453716674280683
-1.3150543630884048:-0.9270309666195007,-0.032312290091389695,0.31010676221964206,-0.20846743965751569,0.8803449313707621
1.4375456662537411:0.5409312755478819,0.7880855916368177,0.19767407429003536,0.9520689432368168,-0.845829774129496
-1.195148956433148:0.5502413918543512,-0.44235539500246457,0.7984106594591154,-0.2523277127589152,-0.1373808897290778
-1.2547120886933154:-0.11452811582755928,-0.807098168238352,0.4903066124307711,-0.6582805242342049,0.6107814398427647
1.1520739617609679:-0.7204208094262783,-0.8141063661170889,-0.9459402662357332,0.09666938346350307,-0.43560342773870375
0.054409296528045645:0.670311110015402,0.16692329718223786,0.37649213869502973,0.11276440263810383,-0.7684997525607482
1.042061694537293:0.1770172737885798,0.7902845707138706,0.2529503304079441,-0.23483801763662826,0.8072501895004851
-0.15791702714326705:0.9244724404994455,-0.2049276879687938,0.1470694373531216,-0.48366999792166787,0.643491115907358
1.1689456449831361:0.3183669486383729,0.22821350958477082,-0.023605251086149304,-0.2770587742156372,0.47596326458377436
-0.37700564874863784:0.51605972926996,0.45215640988181516,0.01712446974606241,0.5508198371849293,-0.2478254241316491
0.8006466631960163:0.7256483175955235,0.39418662792516,-0.6797384914236382,0.6001217520150142,0.4508991072414843
0.9821244695026121:0.7005669004769028,0.9699584106930381,-0.7417466269908464,0.22818964839784495,0.08574936236270037
-0.04629713875896065:-0.6945765138377225,0.06915201979238828,0.09798746565879424,-0.34288007110901964,0.440249350802451
-0.5410459947963089:-0.7942032659310758,-0.792286205517398,-0.6535487038528798,0.7952676470618951,-0.1622831617066689
-0.9059155549878308:0.6949189734965766,-0.32697929564739403,-0.15359663581829275,-0.8951865090520432,0.2057889391931318
-0.07116845215909987:0.14550349954571096,0.034600542078191854,0.4223352065067103,0.35278245969741096,0.7022211035026023
0.4238296683054177:0.5686638754605697,-0.4202155290448111,-0.26102723928249216,0.010688215941416779,-0.4311544807877927
-0.11361604861387123:-0.7549354840975826,-0.13079299081883855,0.0983382230287082,0.15347083875928424,0.45507300685816965
0.8757222161477196:0.1921083467305864,0.6361110540492223,0.7675261182370992,-0.2543488202081907,0.2927051050236915
-0.015763351491950073:0.1726291966578266,-0.6778773666126594,0.9993906921393696,0.1789490173139363,0.5584053824232391
1.3181702440414957:0.03495894704368174,-0.8505720014852347,-0.008461200645088818,-0.648273596036564,-0.005334477339629995
0.801399398971492:-0.2822867492866177,0.10175120738413801,0.5342432888482425,0.05146513075475534,-0.6459729964194652
0.9875737584747792:0.42519013450094767,0.09441503345243984,-0.07898439043103522,-0.32207498048636474,-0.9180071861219266
0.5874704662670478:-0.3926260640533046,0.2789036768568971,0.13163692286014528,0.03324842612749346,0.07055844751995122
-2.0202885902811234:-0.47199515597021113,-0.682690342465275,0.3983414713797069,-0.2136729393256811,-0.09066563475481249
0.10171736171307935:-0.1711809802758364,0.1774546460228057,-0.6783644553523549,-0.47871398278230504,0.02272121490463097
0.3714036097742348:-0.5047649289302389,0.26479596144873896,-0.32045436544054096,0.3113047940487379,0.6269418147567556
-0.09855352057908887:0.8975962429865936,-0.46594560920034134,0.2873623499953055,0.8894362304584083,0.17973981232418468
-0.19448206479270064:0.49105791400707743,-0.7359842740294882,0.38941133808001127,-0.7151884777228046,0.07478785545033317
0.5275986233338035:0.35104802298560056,0.6797318185095045,-0.03891997518827006,-0.33208695871398675,0.6166574577055226
0.37493821547311307:0.5730212324012205,-0.4194925751047054,0.054527683864544096,-0.15591931640565093,0.9266742559542833
0.35871496481474385:-0.3104974571382815,0.7234744267051683,-0.15869049651427103,0.20173310976772196,0.8657502566551409
0.09965830383458421:0.9325160601080682,0.24570884032596263,-0.6546108813337841,-0.14020032028377583,-0.8825687891702743
-0.5972442926263866:-0.7990574622230739,0.8325875503351796,-0.5956350140619129,0.12598048009007923,0.12340188733473134
0.01056875241461399:-0.839435659309717,-0.16623481818728414,0.12028795301041662,-0.7994713170657952,0.2216721974907896
0.11983940247240853:-0.36222771685582544,0.26397860162786957,0.45527588775737704,-0.9424989711186325,0.6251162293059616
0.12166870545106166:-0.2307778924009991,0.6977871128979924,0.022830408261390822,0.6257738824362347,0.9770979848265122
-0.5808782631674286:-0.689969833240031,-0.7294587311376761,0.3496326193951331,0.37929821892417404,0.8402056881660709
-0.592466687516008:-0.1806835799958202,0.766314307210441,0.865876513623024,-0.7113501219432434,-0.0932956557986735
0.14680695305397296:-0.4629102077669889,-0.9309578475799722,0.7591795880911123,0.06296957473213705,0.786790093290086
-0.37786544540116807:-0.9527998391625465,-0.08573982501921895,-0.3812232026687308,-0.6890669703685022,0.25415911467755015
1.8625197593478835:0.14508027508253818,0.23042774014795753,0.4164348685332022,0.4109091750657461,0.03853098236933272
1.144082238813819:0.38911994885223145,-0.5031309357181766,-0.596467768575587,0.17884522225228028,0.24508864174863
0.17313465514349874:0.9537528991778741,-0.7224092160621338,-0.34089385162121943,0.6924170720838818,0.32912306214891784
-1.573249777162377:-0.4064624712125904,-0.5344662061201593,0.5891192531479754,0.29862103742464274,-0.36153976712796343
-0.09561181844601158:0.3001336202535376,0.34490251346382617,0.2072633053920192,-0.5659371284058774,0.49599636156628835
-1.1330773759849175:0.31302496164254223,-0.6062773982342133,-0.9874007658402217,-0.6214904627601421,-0.11421073677207683
-0.051754985128595554:-0.7108170726393621,-0.6888351241194393,0.6077343683084389,-0.1407178879203672,0.12960233233004925
1.240810363991147:-0.4236196478321872,0.7903078296084356,-0.8755754953628643,-0.2062360260394529,-0.045680124889026175
0.39601754598159733:-0.33382351650328435,-0.1802575775708093,-0.991006951265341,-0.9107951763247621,0.9069820084047908
-0.9397479180929795:-0.12691921206803047,-0.7087012119383593,-0.9179510577925369,0.18480349982718325,-0.4478459144114004
0.672301695287291:0.01997502546020402,-0.8827928315487465,0.2755107907750989,0.015544482147298977,0.9652687138748801
0.14256118041526086:0.6622667860970648,-0.7708138539912186,0.17728148663006627,0.47818190728952925,0.1358843437335564
-1.7911707902160021:0.5283033206569152,0.3469111543845367,-0.5162518174930761,0.24270234207184016,0.7352292800096338
0.9203374344503976:0.8860322286740037,0.6748068653962045,-0.4683538422180036,0.1469540185936138,0.9113612952591796
0.8079247674259878:0.841481297188956,0.05580773881989276,0.7130788298702062,-0.218087116119847,-0.9889494995220598
1.5674045450649432:0.9182854134226501,-0.7501751701020942,0.146854160091757,-0.3611508707370965,0.3517016971654914
